row_idx,sentence,gold_tags,pred_tags
71,नेपाल टेलिकम ले भक्तपुर मा फाइबर सेवा विस्तार गरेको छ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
72,राष्ट्रिय स्वतन्त्र पार्टी ले चितवन मा आमसभा आयोजना गरेको छ ।,"['ADJ', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['ADJ', 'ADJ', 'NOUN', 'AUX', 'PROPN', 'ADP', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
73,बुटवल उपमहानगरपालिका ले रूपन्देही मा सरसफाइ अभियान सञ्चालन गरेको छ ।,"['PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
74,त्रिभुवन अन्तर्राष्ट्रिय विमानस्थल मा कतार एयरवेज को उडान अवतरण गरेको छ ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
75,नेपाल राष्ट्र बैंक का गभर्नर महाप्रसाद अधिकारी ले काठमाडौँ मा पत्रकार सम्मेलन गरेका छन् ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'NOUN', 'AUX', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
76,सुष्मा आज विराटनगर जाँदैछिन् ।,"['PROPN', 'ADV', 'PROPN', 'VERB', 'PUNCT']","['PROPN', 'ADV', 'PROPN', 'VERB', 'PUNCT']"
77,दीपक ले काठमाडौं मा नयाँ अपार्टमेन्ट भाडा मा लिएको छ ।,"['PROPN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
78,अञ्जना भोलि पोखरा घुम्न जाने योजना बनाइरहेकी छिन् ।,"['PROPN', 'ADV', 'PROPN', 'VERB', 'VERB', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'ADV', 'PROPN', 'VERB', 'VERB', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
79,रोहन ले नेपाल एयरलाइन्स बाट टिकट किनेको छ ।,"['PROPN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
80,प्रिया आज ललितपुर मा बस्छिन् ।,"['PROPN', 'ADV', 'PROPN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'ADV', 'PROPN', 'ADP', 'VERB', 'PUNCT']"
81,सुजनको कार्यालय त्रिभुवन विश्वविद्यालय छ ।,"['PROPN', 'NOUN', 'PROPN', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'PROPN', 'AUX', 'PUNCT']"
82,राजेश ले एनसेल को नयाँ सिम किने ।,"['PROPN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']"
83,पूजा नाम्चे बजार घुम्न गएको छ ।,"['PROPN', 'PROPN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
84,अयान हेटौँडा मा भेटिनेछ ।,"['PROPN', 'PROPN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'VERB', 'PUNCT']"
85,निशा सगरमाथा क्षेत्र भ्रमण मा छिन् ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
86,अर्जुन ले लुम्बिनी मा नयाँ रिसोर्ट बुक गरेको छ ।,"['PROPN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
87,मीरा भैरहवा मा नयाँ स्कूल मा भर्ना भएकी छिन् ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'AUX', 'PUNCT']"
88,कबिर बुटवल बाट घर फर्कँदैछ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'PUNCT']"
89,सृष्टि पोखरा मा नयाँ कलेज को भ्रमण मा छिन् ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
90,निशान्त ले काठमाडौं मा भेट्ने समय तोकेको छ ।,"['PROPN', 'ADP', 'PROPN', 'ADP', 'VERB', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'PROPN', 'ADP', 'VERB', 'NOUN', 'AUX', 'AUX', 'PUNCT']"
91,प्रज्ञा चितवन मा साथीहरू सँग भेट्छिन् ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
92,राजु एभरेस्ट बेस क्याम्प जाने तयारी मा छ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
93,कविता कास्की मा नयाँ होटेल जाँच गर्न गइन् ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'PUNCT']"
94,अमित रानी को अफिस नेपाल बैंक मा छ ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
95,सुमन धरान मा मेडिकल सेन्टर जाँदैछ ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PUNCT']"
96,राष्ट्रपति रामचन्द्र पौडेल ले नयाँ आर्थिक नीति सार्वजनिक गरे ।,"['PROPN', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'PUNCT']"
97,प्रधानमन्त्री पुष्पकमल दाहाल ले आपतकालीन बैठक डाकेका छन् ।,"['PROPN', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
98,प्रतिनिधिसभा मा १५ फेब्रुअरी मा नयाँ शिक्षा विधेयक पारित भयो ।,"['NOUN', 'ADP', 'NUM', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'ADP', 'NUM', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
99,नेपाली कांग्रेस ले आगामी स्थानीय चुनाव का लागि रणनीति तयार गरेको छ ।,"['ADJ', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'ADP', 'NOUN', 'ADJ', 'VERB', 'AUX', 'PUNCT']","['ADJ', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADP', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
100,संघीय संसद ले स्वास्थ्य सेवा सुधार को योजना अनुमोदन गर्यो ।,"['ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PUNCT']"
101,नेपाल प्रहरी ले काठमाडौं मा ट्राफिक सुधार अभियान सुरु गरेको छ ।,"['PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
102,शिक्षा मन्त्रालय ले नयाँ पाठ्यक्रम लागू गर्ने घोषणा गरेको छ ।,"['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'AUX', 'AUX', 'PUNCT']"
103,राष्ट्रिय योजना आयोग ले बजेट व्यवस्थापन को रिपोर्ट सार्वजनिक गर्यो ।,"['ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['ADJ', 'NOUN', 'NOUN', 'AUX', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'PUNCT']"
104,सगरमाथा राष्ट्रिय निकुञ्ज मा नयाँ पर्यटक सुविधा निर्माण गरिएको छ ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
105,बुटवल मा नयाँ जलविद्युत आयोजना उद्घाटन भयो ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
106,भारतीय दूतावास ले काठमाडौं मा नयाँ कार्यक्रम आयोजना गर्यो ।,"['ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
107,राष्ट्रियसभा सदस्य हरू सँग सोमबार विशेष बैठक आयोजना गरियो ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
108,स्वास्थ्य मन्त्रालय ले २० फेब्रुअरी देखि खोप कार्यक्रम सुरु गर्ने निर्णय गर्यो ।,"['NOUN', 'NOUN', 'ADP', 'NUM', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'ADP', 'NUM', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT', 'X']"
109,नेपाल विद्युत प्राधिकरण ले नयाँ सबस्टेशन निर्माण गर्यो ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
110,काठमाडौं महानगरपालिका ले सडक मर्मतकार्य सुरु गरेको छ ।,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
111,प्रहरी प्रधान कार्यालय ले सुरक्षामा कडा कदम चाल्ने जनाएको छ ।,"['NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
112,राष्ट्रिय खेलकुद परिषद् ले नयाँ खेलकुद नीति लागू गरेको छ ।,"['ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'NOUN', 'AUX', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
113,पोखरा मा नयाँ अन्तर्राष्ट्रिय सम्मेलन आयोजना गरियो ।,"['PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
114,जिल्ला प्रशासन कार्यालय काठमाडौं ले निषेधाज्ञा थप गरेको छ ।,"['NOUN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'AUX', 'PUNCT']"
115,सिन्धुपाल्चोक मा नयाँ पुल निर्माण सम्पन्न भएको छ ।,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'AUX', 'AUX', 'PUNCT']"
116,अन्जली हेटौँडा को पर्यटन स्थल भ्रमण मा छिन् ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
117,विकाश वीरगन्ज मा नयाँ शाखा खोल्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']"
118,रोशनी झापा मा साथी भेट्न गइन् ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
119,अर्पण ले बागमती प्रदेश को राजधानी भ्रमण गर्दैछ ।,"['PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
120,माया धनगढी बजार मा किनमेल गर्दैछिन् ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'VERB', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
121,सञ्जय पोखरा मा नयाँ रेस्टुरेन्ट हेर्न गएको छ ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']"
122,राधिका नेपालगञ्ज मा साथी भेट्न गइन् ।,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
123,विवेक बिराटनगर बाट हिँड्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'VERB', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'VERB', 'PUNCT']"
124,कविता बर्दिया राष्ट्रिय निकुञ्ज भ्रमण मा छिन् ।,"['PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
125,अजय पाटन दरबार स्क्वायर जाँदैछ ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']"
126,सीमा काठमाडौँ को भृकुटीमण्डप मा छिन् ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'AUX', 'PUNCT']"
127,दीपक एभरेस्ट हाइकिङ मा सहभागी छ ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
128,मीरा जनकपुरधाम को सांस्कृतिक स्थल भ्रमण मा छिन् ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
129,अनिश पोखरा को फेवा ताल घुम्न गयो ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
130,सुषान्त बागलुङ को कालिका मन्दिर मा दर्शन गर्दैछ ।,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'PUNCT']"
131,रुविना विराटनगर को व्यापारिक केन्द्र मा भेटिन्छिन् ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT']"
132,मनिष सर्लाही जिल्ला मा नयाँ स्कूल भ्रमण गर्दैछ ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
133,अञ्जली ललितपुर कला सङ्ग्रहालय जाँदैछिन् ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'PUNCT']"
134,किरण धरान को मेडिकल कलेज मा जाँच गर्न गयो ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'AUX', 'VERB', 'PUNCT']"
135,सञ्जना हुम्ला जिल्ला भ्रमण मा छिन् ।,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PUNCT']"
136,डोल्पा नेपाल को दुर्गम हिमाली जिल्ला हो ।,"['PROPN', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
137,महेन्द्रनगर सुदूरपश्चिम प्रदेश को प्रमुख सहर हो ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
138,पाथीभरा मन्दिर धार्मिक आस्था को केन्द्र मानिन्छ ।,"['PROPN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']"
139,कञ्चनजंघा विश्व को तेस्रो अग्लो हिमाल हो ।,"['PROPN', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADP', 'NUM', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
140,धनगढी तराई क्षेत्र को महत्वपूर्ण व्यापारिक केन्द्र हो ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
141,तिलिचो ताल उच्च हिमाली क्षेत्रमा अवस्थित छ ।,"['PROPN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'AUX', 'PUNCT']"
142,बैतडी धार्मिक तथा सांस्कृतिक परम्परा ले समृद्ध छ ।,"['PROPN', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'AUX', 'PUNCT']","['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
143,कालीगण्डकी नदी नेपाल को प्रमुख नदी मध्ये एक हो ।,"['PROPN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NUM', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NUM', 'AUX', 'PUNCT']"
144,सुर्खेत कर्णाली प्रदेश को प्रवेशद्वार मानिन्छ ।,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']"
145,बागलुङ कालिका मन्दिर धार्मिक दृष्टिले महत्वपूर्ण छ ।,"['PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'AUX', 'PUNCT']"
146,दार्चुला भारत र चीन सँग सिमाना जोडिएको जिल्ला हो ।,"['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
147,फेवा ताल पोखरा को आकर्षण को मुख्य केन्द्र हो ।,"['PROPN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']","['NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PUNCT']"
148,रामेछाप पहाडी भूगोल ले घेरिएको जिल्ला हो ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
149,बाँके राष्ट्रिय निकुञ्ज वन्यजन्तु संरक्षण का लागि परिचित छ ।,"['PROPN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADP', 'ADJ', 'AUX', 'PUNCT']","['NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADP', 'ADJ', 'AUX', 'PUNCT']"
150,मकालु हिमाल पूर्वी नेपाल मा अवस्थित छ ।,"['PROPN', 'NOUN', 'ADJ', 'PROPN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'PROPN', 'ADJ', 'PROPN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
151,जुम्ला स्याउ उत्पादन का लागि प्रसिद्ध छ ।,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADP', 'ADJ', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADP', 'ADJ', 'AUX', 'PUNCT']"
152,काभ्रे जिल्ला ऐतिहासिक तथा प्राकृतिक स्थल ले भरिएको छ ।,"['PROPN', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['PROPN', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
153,बलेवा विमानस्थल बागलुङ मा अवस्थित छ ।,"['PROPN', 'NOUN', 'PROPN', 'ADP', 'VERB', 'AUX', 'PUNCT']","['NOUN', 'PROPN', 'PROPN', 'ADP', 'VERB', 'AUX', 'PUNCT']"
154,खोटाङ पहाडी भूभाग मा फैलिएको जिल्ला हो ।,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']","['PROPN', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'AUX', 'PUNCT']"
155,ललितपुर कला र संस्कृतिको केन्द्र का रूपमा चिनिन्छ ।,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']","['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'ADV', 'VERB', 'PUNCT']"
